city_development_index,relevent_experience,education_level,experience,last_new_job,training_hours,gender_Female,gender_Male,gender_Other,enrolled_university_Full time course,enrolled_university_No Enrollment,enrolled_university_Part time course,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_size_Large,company_size_Medium,company_size_Small,company_size_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,training_per_experience,target
0.924,0,3,7,4,4.51085950651685,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,11.249999999999996,0.0
0.903,1,3,21,2,4.499809670330265,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.045454545454546,0.0
0.624,1,4,5,1,2.3978952727983707,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1.666666666666667,1.0
0.926,0,2,14,0,1.3862943611198906,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.2,0.0
0.767,1,3,6,1,5.049856007249537,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,22.142857142857142,0.0
0.92,0,3,11,1,3.58351893845611,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.9166666666666665,1.0
0.92,1,3,21,2,5.081404364984463,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,7.272727272727274,0.0
0.754,1,3,21,4,3.871201010907891,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.1363636363636367,1.0
0.91,1,3,21,1,3.4339872044851463,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.3636363636363635,0.0
0.92,1,4,21,1,4.23410650459726,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,3.0909090909090917,0.0
0.624,1,3,5,0,4.060443010546419,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,9.499999999999998,1.0
0.624,0,2,5,0,3.871201010907891,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,7.833333333333335,1.0
0.762,0,3,5,1,3.4965075614664802,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5.333333333333333,1.0
0.789,1,3,15,1,4.6913478822291435,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6.749999999999998,1.0
0.624,1,4,4,1,5.0238805208462765,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,30.2,1.0
0.855,1,3,14,5,3.9889840465642745,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3.5333333333333337,0.0
0.804,1,3,21,5,2.1972245773362196,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.3636363636363637,0.0
0.92,0,3,4,1,2.772588722239781,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2.9999999999999996,0.0
0.624,0,3,2,0,4.356708826689592,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,25.666666666666668,1.0
0.924,0,2,2,1,4.31748811353631,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,24.666666666666657,0.0
0.939,0,3,4,1,2.70805020110221,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2.8,1.0
0.92,1,2,6,5,4.143134726391533,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,8.857142857142856,0.0
0.92,1,3,18,5,5.10594547390058,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,8.631578947368418,0.0
0.92,1,3,13,1,3.4011973816621555,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.0714285714285716,0.0
0.91,1,3,5,3,4.30406509320417,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,12.166666666666671,0.0
0.624,1,3,7,1,2.5649493574615367,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.5,1.0
0.926,0,4,19,5,3.8918202981106265,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2.3999999999999995,0.0
0.92,1,3,12,4,4.9344739331306915,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,10.615384615384613,0.0
0.897,1,4,7,2,4.174387269895637,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,7.999999999999998,0.0
0.926,0,3,5,5,4.007333185232471,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,9.000000000000002,1.0
0.92,0,3,10,3,4.3694478524670215,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,7.090909090909091,1.0
0.925,1,4,9,4,3.970291913552122,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5.200000000000001,0.0
0.55,1,3,16,3,2.9444389791664403,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.0588235294117645,1.0
0.92,0,3,17,5,4.219507705176107,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,3.722222222222223,0.0
0.624,1,3,6,1,5.4510384535657,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,33.14285714285713,1.0
0.698,0,3,1,1,2.6390573296152584,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6.499999999999998,0.0
0.91,1,3,13,5,3.4011973816621555,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.0714285714285716,0.0
0.893,1,3,9,2,3.6635616461296463,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3.7999999999999994,0.0
0.764,1,3,3,1,2.5649493574615367,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0,0.0
0.92,1,4,17,5,4.189654742026425,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3.6111111111111094,1.0
0.767,1,3,18,0,2.70805020110221,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.7368421052631579,0.0
0.92,0,3,3,1,3.912023005428146,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,12.249999999999998,0.0
0.878,1,4,21,5,3.258096538021482,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.1363636363636365,0.0
0.624,1,3,4,1,4.418840607796598,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,16.400000000000006,1.0
0.939,1,4,7,5,4.356708826689592,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,9.625,1.0
0.926,1,4,8,2,1.9459101490553132,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.6666666666666665,1.0
0.855,1,3,4,3,4.406719247264253,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,16.200000000000003,0.0
0.624,1,4,5,3,1.9459101490553132,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.9999999999999999,1.0
0.7959999999999999,0,2,4,1,3.9889840465642745,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,10.600000000000001,0.0
0.762,1,4,21,5,2.772588722239781,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.6818181818181818,0.0
0.754,1,3,5,3,3.367295829986474,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.666666666666667,0.0
0.479,0,3,3,3,2.4849066497880004,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2.75,1.0
0.624,0,3,21,4,3.2188758248682006,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0909090909090908,0.0
0.92,1,3,7,4,3.6888794541139363,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.875,0.0
0.91,1,3,2,1,3.9889840465642745,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,17.666666666666668,0.0
0.6659999999999999,1,3,11,2,4.442651256490317,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,7.000000000000001,1.0
0.624,0,3,4,4,3.4011973816621555,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5.800000000000001,1.0
0.92,1,3,5,1,3.367295829986474,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,4.666666666666667,0.0
0.624,0,2,3,0,4.330733340286331,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,18.75,0.0
0.92,1,3,14,1,3.4339872044851463,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.0,0.0
0.624,1,3,13,4,5.043425116919247,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,11.000000000000002,0.0
0.855,1,3,10,4,4.454347296253507,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,7.727272727272725,0.0
0.884,0,3,21,2,4.007333185232471,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2.454545454545455,0.0
0.624,1,3,5,0,2.4849066497880004,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.8333333333333333,1.0
